PRODUK_CODE,NAMA_PRODUK,BOM_CODE,MATERIAL_NAME,PERCENTAGE,QTY,SATUAN,STANDARD_COST,WASTE,TOTAL_BIAYA
3020601007.0,JR FN 50-76 H 50% R/50%P 6 CM HOSPI,3010701001.0,MR FN 50-76 H 50%R/50%P 152 CM,,1.0,KG,26500,0.1,29444.444444444445
3020601008.0,JR FN 50-76 H 50% R/50%P 9 CM T&G,3010701001.0,MR FN 50-76 H 50%R/50%P 152 CM,,1.0,KG,26500,0.1,29444.444444444445
3020602001.0,JR FN 50-76 H 30% R/70%P 20 CM,3010702001.0,MR FN 50-76 H 30%R/70%P 152 CM,,1.0,KG,0,0.1,0.0
3020602002.0,JR FN 50-76 H 30% R/70%P 40 CM,3010702001.0,MR FN 50-76 H 30%R/70%P 152 CM,,1.0,KG,0,0.1,0.0
3020701001.0,JR FN 53-25 D 50%R/40%P/10%ES 15 CM,3010801001.0,MR FN 53-25 D 50%R/40%P/10%ES 158 CM,,1.0,KG,26613.333333333332,0.1,29570.37037037037
3020701002.0,JR FN 53-25 D 50%R/40%P/10%ES 20 CM,3010801001.0,MR FN 53-25 D 50%R/40%P/10%ES 158 CM,,1.0,KG,26613.333333333332,0.1,29570.37037037037
3020701003.0,JR FN 53-25 D 50%R/40%P/10%ES 21CM MCW,3010801001.0,MR FN 53-25 D 50%R/40%P/10%ES 158 CM,,1.0,KG,26613.333333333332,0.1,29570.37037037037
3020701004.0,JR FN 53-25 D 50%R/40%P/10%ES 24CM MCW,3010801001.0,MR FN 53-25 D 50%R/40%P/10%ES 158 CM,,1.0,KG,26613.333333333332,0.1,29570.37037037037
3020701005.0,JR FN 53-25 D 50%R/40%P/10%ES 26CM MCW,3010801001.0,MR FN 53-25 D 50%R/40%P/10%ES 158 CM,,1.0,KG,26613.333333333332,0.1,29570.37037037037
3020801001.0,JR FN 65-25 D 50%R/42.5%P/7.5%ES 24CMSTL,3010901008.0,MR FN 65-25 D 50%R/42.5%P/7.5%ES 156 CM,,1.0,KG,26584.999999999996,0.1,29538.888888888883
3020801002.0,JR FN 65-25 D 50%R/42.5%P/7.5%ES 25CMFCT,3010901001.0,MR FN 65-25 D 50%R/42.5%P/7.5%ES 165 CM,,1.0,KG,26584.999999999996,0.1,29538.888888888883
3020801003.0,JR FN 65-25 D 50%R/42.5%P/7.5%ES 30CMNTB,3010901002.0,MR FN65-25D 50%R/42.5%P/7.5%ES 165CM NTB,,1.0,KG,27464.044117647052,0.1,30515.60457516339
3020801004.0,JR FN 65-25 D 50%R/42.5%P/7.5%ES 30CMNTR,3010901003.0,MR FN65-25D 50%R/42.5%P/7.5%ES 165CM NTR,,1.0,KG,29759.06517094017,0.1,33065.6279677113
3020801005.0,JR FN 65-25 D 50%R/42.5%P/7.5%ES 30CMLDB,3010901005.0,MR FN65-25D 50%R/42.5%P/7.5%ES 165CM LDB,,1.0,KG,28149.286858974356,0.1,31276.985398860394
3020801006.0,JR FN 65-25 D 50%R/42.5%P/7.5%ES 30CMLDG,3010901004.0,MR FN65-25D 50%R/42.5%P/7.5%ES 165CM LDG,,1.0,KG,28330.284455128203,0.1,31478.093839031335
3020801007.0,JR FN 65-25 D 50%R/42.5%P/7.5%ES 30CMLDR,3010901006.0,MR FN65-25D 50%R/42.5%P/7.5%ES 165CM LDR,,1.0,KG,28530.846688034184,0.1,31700.940764482424
3020801008.0,JR FN 65-25 D 50%R/42.5%P/7.5%ES 30CMLDY,3010901007.0,MR FN65-25D 50%R/42.5%P/7.5%ES 165CM LDY,,1.0,KG,26863.2014046003,0.1,29848.001560667
3020801009.0,JR FN 65-25 D 50%R/42.5%P/7.5%ES 20 CM,3010901001.0,MR FN 65-25 D 50%R/42.5%P/7.5%ES 165 CM,,1.0,KG,26584.999999999996,0.1,29538.888888888883
3020801010.0,JR FN 65-25 D 50%R/42.5%P/7.5%ES 30 CM,3010901001.0,MR FN 65-25 D 50%R/42.5%P/7.5%ES 165 CM,,1.0,KG,26584.999999999996,0.1,29538.888888888883
3020801011.0,JR FN 65-25 D 50%R/42.5%P/7.5%ES 15 CM,3010901001.0,MR FN 65-25 D 50%R/42.5%P/7.5%ES 165 CM,,1.0,KG,26584.999999999996,0.1,29538.888888888883
3020901001.0,JR FN 70-25 D 50%R/42.5%P/7.5%ES 15 CM,3011101002.0,MR FN 70-25 D 50%R/42.5%P/7.5%ES 160 CM,,1.0,KG,26584.999999999996,0.1,29538.888888888883
3020901002.0,JR FN 70-25 D 50%R/42.5%P/7.5%ES 25 CM,3011101002.0,MR FN 70-25 D 50%R/42.5%P/7.5%ES 160 CM,,1.0,KG,26584.999999999996,0.1,29538.888888888883
3020901003.0,JR FN 70-25 D 50%R/42.5%P/7.5%ES 75 CM,3011101001.0,MR FN 70-25 D 50%R/42.5%P/7.5%ES 145 CM,,1.0,KG,26584.999999999996,0.1,29538.888888888883
3020901004.0,JR FN 70-25 D 50%R/42.5%P/7.5%ES 21 CM,3011101003.0,MR FN 70-25 D 50%R/42.5%P/7.5%ES 158 CM,,1.0,KG,0,0.1,0.0
3021001001.0,JR FN 80-6 H 50%R/40%P/10%ES 15 CM,3011501002.0,MR FN 80-6 H 50%R/40%P/10%ES 160 CM,,1.0,KG,16111.111111111111,0.1,17901.234567901236
3021101001.0,JR FN 80-10 H 50%R/42.5%P/7.5%ES 15 CM,3011201001.0,MR FN 80-10 H 50%R/42.5%P/7.5%ES 160 CM,,1.0,KG,26584.999999999996,0.1,29538.888888888883
3021201001.0,JR FN 80-14 H 50%R/40%P/10%ES 15 CM,3011301002.0,MR FN 80-14 H 50%R/40%P/10%ES 160 CM,,1.0,KG,26613.333333333332,0.1,29570.37037037037
3021201002.0,JR FN 80-14 H 50%R/40%P/10%ES 30 CM,3011301001.0,MR FN 80-14 H 50%R/40%P/10%ES 145 CM,,1.0,KG,26613.333333333332,0.1,29570.37037037037
3021301001.0,JR FN 80-25 D 50%R/40%P/10%ES 30 CM MDB,3011401002.0,MR FN 80-25 D 50%R/40%P/10%ES 165 CM MDB,,1.0,KG,27629.396829044115,0.1,30699.329810049017
3021301002.0,JR FN 80-25 D 50%R/40%P/10%ES 30 CM MDG,3011401003.0,MR FN 80-25 D 50%R/40%P/10%ES 165 CM MDG,,1.0,KG,29999.244025735294,0.1,33332.4933619281
3021301003.0,JR FN 80-25 D 50%R/40%P/10%ES 30 CM MDR,3011401004.0,MR FN 80-25 D 50%R/40%P/10%ES 165 CM MDR,,1.0,KG,27902.941559436273,0.1,31003.268399373635
3021301004.0,JR FN 80-25 D 50%R/40%P/10%ES 30 CM MDY,3011401005.0,MR FN 80-25 D 50%R/40%P/10%ES 165 CM MDY,,1.0,KG,27008.41610498366,0.1,30009.35122775962
3021301005.0,JR FN 80-25 D 50%R/40%P/10%ES 15 CM,3011401001.0,MR FN 80-25 D 50%R/40%P/10%ES 165 CM,,1.0,KG,26613.333333333332,0.1,29570.37037037037
3021301006.0,JR FN 80-25 D 50%R/40%P/10%ES 25 CM,3011401001.0,MR FN 80-25 D 50%R/40%P/10%ES 165 CM,,1.0,KG,26613.333333333332,0.1,29570.37037037037
3021301007.0,JR FN 80-25 D 50%R/40%P/10%ES 30 CM,3011401001.0,MR FN 80-25 D 50%R/40%P/10%ES 165 CM,,1.0,KG,26613.333333333332,0.1,29570.37037037037
3021401001.0,JR FN 90-14 H 50%R/40%P/10%ES 30 CM HDB,3011601002.0,MR FN 90-14 H 50%R/40%P/10%ES 165 CM HDB,,1.0,KG,27019.931169332212,0.1,30022.14574370246
3021401002.0,JR FN 90-14 H 50%R/40%P/10%ES 30 CM HDG,3011601005.0,MR FN 90-14 H 50%R/40%P/10%ES 165 CM HDG,,1.0,KG,27111.959788860833,0.1,30124.399765400925
3021401003.0,JR FN 90-14 H 50%R/40%P/10%ES 30 CM HDR,3011601003.0,MR FN 90-14 H 50%R/40%P/10%ES 165 CM HDR,,1.0,KG,27120.13880120651,0.1,30133.48755689612
3021401004.0,JR FN 90-14 H 50%R/40%P/10%ES 30 CM HDY,3011601004.0,MR FN 90-14 H 50%R/40%P/10%ES 165 CM HDY,,1.0,KG,26930.42743406285,0.1,29922.697148958723
3021402001.0,JR FN 90-14 H 80%R/10%P/10%ES 30 CM HDB,3011602001.0,MR FN 90-14 H 80%R/10%P/10%ES 165 CM HDB,,1.0,KG,30453.264502665545,0.1,33836.96055851727
3021402002.0,JR FN 90-14 H 80%R/10%P/10%ES 30 CM HDG,3011602004.0,MR FN 90-14 H 80%R/10%P/10%ES 165 CM HDG,,1.0,KG,30545.293122194165,0.1,33939.21458021574
3021402003.0,JR FN 90-14 H 80%R/10%P/10%ES 30 CM HDR,3011602002.0,MR FN 90-14 H 80%R/10%P/10%ES 165 CM HDR,,1.0,KG,30553.472134539843,0.1,33948.30237171094
3021402004.0,JR FN 90-14 H 80%R/10%P/10%ES 30 CM HDY,3011602003.0,MR FN 90-14 H 80%R/10%P/10%ES 165 CM HDY,,1.0,KG,30363.760767396183,0.1,33737.51196377353
3021402005.0,JR FN 90-14 H 80%R/10%P/10%ES 30 CM,3011602005.0,MR FN 90-14 H 80%R/10%P/10%ES 165 CM,,1.0,KG,30046.666666666664,0.1,33385.18518518518
3021402006.0,JR FN 90-14 H 80%R/10%P/10%ES 37.5CM HDR,3011602002.0,MR FN 90-14 H 80%R/10%P/10%ES 165 CM HDR,,1.0,KG,30553.472134539843,0.1,33948.30237171094
3021402007.0,JR FN 90-14 H 80%R/10%P/10%ES 37.5 CM HDY,3011602003.0,MR FN 90-14 H 80%R/10%P/10%ES 165 CM HDY,,1.0,KG,30363.760767396183,0.1,33737.51196377353
3021402008.0,JR FN 90-14 H 80%R/10%P/10%ES 37.5CM HDB,3011602001.0,MR FN 90-14 H 80%R/10%P/10%ES 165 CM HDB,,1.0,KG,30453.264502665545,0.1,33836.96055851727
3021501001.0,JR FN 35-76 H 100% P 138 CM (DWA),3010201001.0,MR FN 35-76 H 100%P 150 CM (DWA 138 CM),,1.0,KG,20777.777777777777,0.1,23086.41975308642
3021501002.0,JR FN 35-76 H 100% P 147 CM (DWA),3010201002.0,MR FN 35-76 H 100%P 165 CM (DWA 147 CM),,1.0,KG,20777.777777777777,0.1,23086.41975308642
3021501003.0,JR FN 35-76 H 100% P 150 CM (DWA),3010201002.0,MR FN 35-76 H 100%P 165 CM (DWA 147 CM),,1.0,KG,20777.777777777777,0.1,23086.41975308642
3021600001.0,JR SFBR 50-60 3 CM (ALCOHOL SWAB),1020000001.0,JR SFBR 50-60 90 CM,,1.0,KG,0,0.05,0.0
3021700001.0,JR MELT BLOW 25GSM 16.5 CM,1040200001.0,MELT BLOW 25GSMX1600MM,,1.0,KG,37620,0.1,41800.0
3021700002.0,JR MELT BLOW 25GSM 17 CM,1040200001.0,MELT BLOW 25GSMX1600MM,,1.0,KG,37620,0.1,41800.0
3029800001.0,JR WASTE SLITTING,,,,,,,,
3030100001.0,JR SPUNBOND MASKER ABU 15 CM,1040100002.0,SPUNBOND MASKER 25GSMX1850MM ABU,,1.0,KG,38016.492,0.1,42240.54666666666
3030100002.0,JR SPUNBOND MASKER ABU 16.5 CM,1040100002.0,SPUNBOND MASKER 25GSMX1850MM ABU,,1.0,KG,38016.492,0.1,42240.54666666666
3030200001.0,JR SPUNBOND MASKER BIRU 15 CM,1040100001.0,SPUNBOND MASKER 25GSMX1850MM BIRU,,1.0,KG,38016.492,0.1,42240.54666666666
3030200002.0,JR SPUNBOND MASKER BIRU 16.5 CM,1040100001.0,SPUNBOND MASKER 25GSMX1850MM BIRU,,1.0,KG,38016.492,0.1,42240.54666666666
3030300001.0,JR SPUNBOND MASKER HITAM 15 CM,1040100003.0,SPUNBOND MASKER 25GSMX1850MM HITAM,,1.0,KG,38016.492,0.1,42240.54666666666
3030300002.0,JR SPUNBOND MASKER HITAM 16.5 CM,1040100003.0,SPUNBOND MASKER 25GSMX1850MM HITAM,,1.0,KG,38016.492,0.1,42240.54666666666
3030400001.0,JR SPUNBOND MASKER ORANGE 15 CM,1040100004.0,SPUNBOND MASKER 25GSMX1850MM ORANGE,,1.0,KG,38016.492,0.1,42240.54666666666
3030400002.0,JR SPUNBOND MASKER ORANGE 16.5 CM,1040100004.0,SPUNBOND MASKER 25GSMX1850MM ORANGE,,1.0,KG,38016.492,0.1,42240.54666666666
3030500001.0,JR SPUNBOND MASKER PINK 15 CM,1040100005.0,SPUNBOND MASKER 25GSMX1850MM PINK,,1.0,KG,38016.492,0.1,42240.54666666666
3030500002.0,JR SPUNBOND MASKER PINK 16.5 CM,1040100005.0,SPUNBOND MASKER 25GSMX1850MM PINK,,1.0,KG,38016.492,0.1,42240.54666666666
3030600001.0,JR SPUNBOND MASKER PUTIH 15 CM,1040100006.0,SPUNBOND MASKER 25GSMX1850MMPUTIH,,1.0,KG,38016.492,0.1,42240.54666666666
3030600002.0,JR SPUNBOND MASKER PUTIH 16.5 CM,1040100006.0,SPUNBOND MASKER 25GSMX1850MMPUTIH,,1.0,KG,38016.492,0.1,42240.54666666666
3030600003.0,JR SPUNBOND MASKER PUTIH 18.5 CM,1040100006.0,SPUNBOND MASKER 25GSMX1850MMPUTIH,,1.0,KG,38016.492,0.1,42240.54666666666
3030600004.0,JR SPUNBOND MASKER PUTIH 19 CM,1040100006.0,SPUNBOND MASKER 25GSMX1850MMPUTIH,,1.0,KG,38016.492,0.1,42240.54666666666
4010101001.0,WETKINS BLUE 5S @384,,,,,,,,
4010101002.0,WETKINS BABY BLUE 5S @384,3020301006.0,JR FN 40-76 H 30% R/70%P 28 CM,,1.344,KG,26901.234567901232,0.05,38058.16764132553
4010102001.0,WETKINS BABY BLUE 10S @108,3020301005.0,JR FN 40-76 H 30% R/70%P 27 CM,,1.07892,KG,26901.234567901232,0.05,30551.873684210528
4010102002.0,WETKINS BABY BLUE 10S BND @54X2,3020301005.0,JR FN 40-76 H 30% R/70%P 27 CM,,1.07892,KG,26901.234567901232,0.05,30551.873684210528
4010103001.0,WETKINS BABY BLUE 24S @54,3020301005.0,JR FN 40-76 H 30% R/70%P 27 CM,,1.294704,KG,26901.234567901232,0.05,36662.24842105263
4010103002.0,WETKINS BABY BLUE 24S BND @27X2,3020301005.0,JR FN 40-76 H 30% R/70%P 27 CM,,1.294704,KG,26901.234567901232,0.05,36662.24842105263
4010103003.0,WETKINS BABY BLUE 24S @6,3020301005.0,JR FN 40-76 H 30% R/70%P 27 CM,,0.14385599999999998,KG,26901.234567901232,0.05,4073.583157894736
4010104001.0,WETKINS BABY BLUE 50S @24,3020303002.0,JR FN 40-76 H 20% R/80%P 36 CM,,1.1231999999999998,KG,0,0.05,0.0
4010104002.0,WETKINS BABY BLUE 50S BND @12X2,3020303002.0,JR FN 40-76 H 20% R/80%P 36 CM,,1.1231999999999998,KG,0,0.05,0.0
4010104008.0,WETKINS BABY BLUE 50S BND OL @18X2,3020303002.0,JR FN 40-76 H 20% R/80%P 36 CM,,1.6847999999999999,KG,0,0.05,0.0
4010104003.0,WETKINS BABY BLUE 50S FT @24,3020303002.0,JR FN 40-76 H 20% R/80%P 36 CM,,1.1231999999999998,KG,0,0.05,0.0
4010104004.0,WETKINS BABY BLUE 50S FT @14,3020303002.0,JR FN 40-76 H 20% R/80%P 36 CM,,0.6551999999999999,KG,0,0.05,0.0
4010104005.0,WETKINS BABY BLUE 50S @6,3020303002.0,JR FN 40-76 H 20% R/80%P 36 CM,,0.28079999999999994,KG,0,0.05,0.0
4010104007.0,WETKINS BABY BLUE 50S FT @16,,,,,,,,
4010104009.0,WETKINS BABY BLUE 50S @36,3020303002.0,JR FN 40-76 H 20% R/80%P 36 CM,,1.6847999999999999,KG,0,0.05,0.0
4010104010.0,WETKINS BABY BLUE 50S BND @16X2,3020303002.0,JR FN 40-76 H 20% R/80%P 36 CM,,1.4975999999999998,KG,0,0.05,0.0
4010104011.0,WETKINS BABY BLUE 50S @32,3020303002.0,JR FN 40-76 H 20% R/80%P 36 CM,,1.4975999999999998,KG,0,0.05,0.0
4010104006.0,WETKINS BABY BLUE 80S FT @18,3020303002.0,JR FN 40-76 H 20% R/80%P 36 CM,,0.7487999999999999,KG,0,0.05,0.0
4010105001.0,WETKINS BABY PINK 5S @384,3020301006.0,JR FN 40-76 H 30% R/70%P 28 CM,,1.344,KG,26901.234567901232,0.05,38058.16764132553
4010105002.0,WETKINS BABY PINK 5S FG @384,3020301006.0,JR FN 40-76 H 30% R/70%P 28 CM,,1.33,KG,26901.234567901232,0.05,37661.72839506173
4010106001.0,WETKINS BABY PINK 10S @108,3020301005.0,JR FN 40-76 H 30% R/70%P 27 CM,,,KG,26901.234567901232,0.05,
4010106002.0,WETKINS BABY PINK 10S BND @54X2,3020301005.0,JR FN 40-76 H 30% R/70%P 27 CM,,1.07892,KG,26901.234567901232,0.05,30551.873684210528
4010107001.0,WETKINS BABY PINK 24S @54,3020301005.0,JR FN 40-76 H 30% R/70%P 27 CM,,1.294704,KG,26901.234567901232,0.05,36662.24842105263
4010107004.0,WETKINS BABY PINK 24S @6,3020301005.0,JR FN 40-76 H 30% R/70%P 27 CM,,0.14385599999999998,KG,26901.234567901232,0.05,4073.583157894736
4010107002.0,WETKINS BABY PINK 24S FG @54,3020301005.0,JR FN 40-76 H 30% R/70%P 27 CM,,1.294704,KG,26901.234567901232,0.05,36662.24842105263
4010107005.0,WETKINS BABY PINK 24S FG MLN @54,,,,,,,,
4010107003.0,WETKINS BABY PINK 24S BND @27X2,3020301005.0,JR FN 40-76 H 30% R/70%P 27 CM,,1.294704,KG,26901.234567901232,0.05,36662.24842105263
4010108001.0,WETKINS BABY PINK 50S @24,3020303002.0,JR FN 40-76 H 20% R/80%P 36 CM,,1.1231999999999998,KG,0,0.05,0.0
4010108005.0,WETKINS BABY PINK 50S @6,3020301001.0,JR FN 40-76 H 30% R/70%P 37 CM (WETKINS),,0.28079999999999994,KG,26901.234567901232,0.05,7951.438596491225
4010108002.0,WETKINS BABY PINK 50S BND @12X2,3020303002.0,JR FN 40-76 H 20% R/80%P 36 CM,,1.1231999999999998,KG,0,0.05,0.0
4010108007.0,WETKINS BABY PINK 50S BND MCT @12X2,3020303002.0,JR FN 40-76 H 20% R/80%P 36 CM,,1.1231999999999998,KG,0,0.05,0.0
4010108008.0,WETKINS BABY PINK 50S BND MCT OL @18X2,3020303002.0,JR FN 40-76 H 20% R/80%P 36 CM,,1.6847999999999999,KG,0,0.05,0.0
4010108009.0,WETKINS BABY PINK 50S MCT @36,3020303002.0,JR FN 40-76 H 20% R/80%P 36 CM,,1.6847999999999999,KG,0,0.05,0.0
4010108010.0,WETKINS BABY PINK 50S MCT @24,3020303002.0,JR FN 40-76 H 20% R/80%P 36 CM,,1.1231999999999998,KG,0,0.05,0.0
4010108011.0,WETKINS BABY PINK 50S BND MCT @16X2,3020303002.0,JR FN 40-76 H 20% R/80%P 36 CM,,1.4975999999999998,KG,0,0.05,0.0
4010108012.0,WETKINS BABY PINK 50S REG @32,3020303002.0,JR FN 40-76 H 20% R/80%P 36 CM,,1.4975999999999998,KG,0,0.05,0.0
4010108003.0,WETKINS BABY PINK 50S FT @24,3020303002.0,JR FN 40-76 H 20% R/80%P 36 CM,,1.1231999999999998,KG,0,0.05,0.0
4010108004.0,WETKINS BABY PINK 50S FT @14,3020303002.0,JR FN 40-76 H 20% R/80%P 36 CM,,0.6551999999999999,KG,0,0.05,0.0
4010108006.0,WETKINS BABY PINK 50S FT @16,3020303002.0,JR FN 40-76 H 20% R/80%P 36 CM,,0.7487999999999999,KG,0,0.05,0.0
4010109001.0,WETKINS BABY PINK 80S FT @18,3020303002.0,JR FN 40-76 H 20% R/80%P 36 CM,,1.3478400000000001,KG,0,0.05,0.0
4010109002.0,WETKINS BABY PINK 80S FT @24,3020303002.0,JR FN 40-76 H 20% R/80%P 36 CM,,1.79712,KG,0,0.05,0.0
4010110001.0,WETKINS BABY PINK 100S @18,3020303002.0,JR FN 40-76 H 20% R/80%P 36 CM,,1.6847999999999999,KG,0,0.05,0.0
4010110005.0,WETKINS BABY PINK 100S @24,3020303002.0,JR FN 40-76 H 20% R/80%P 36 CM,,2.2463999999999995,KG,0,0.05,0.0
4010110002.0,WETKINS BABY PINK 100S FT @24,3020303002.0,JR FN 40-76 H 20% R/80%P 36 CM,,2.2463999999999995,KG,0,0.05,0.0
4010110003.0,WETKINS BABY PINK 100S FT FG @18,3020303002.0,JR FN 40-76 H 20% R/80%P 36 CM,,1.6847999999999999,KG,0,0.05,0.0
4010110004.0,WETKINS BABY PINK 100S FT FG MLN @18,,,,,,,,
4010110006.0,WETKINS BABY PINK 100S @16,3020302010.0,"JR FN 40-76 H 50% R/50%P 12,5 CM",,1.4975999999999998,KG,29444.444444444445,0.05,46416.84210526315
4010110007.0,WETKINS BABY PINK 100S @12,3020302010.0,"JR FN 40-76 H 50% R/50%P 12,5 CM",,1.1231999999999998,KG,29444.444444444445,0.05,34812.63157894736
4010111001.0,WETKINS ANTISEPTIC 1S @720,3020301002.0,JR FN 40-76 H 30% R/70%P 14 CM WKN 1S,,0.504,KG,26901.234567901232,0.05,14271.812865497075
4010112001.0,WETKINS ANTISEPTIC 10S @108,3020301005.0,JR FN 40-76 H 30% R/70%P 27 CM,,1.01088,KG,26901.234567901232,0.05,28625.178947368422
4010112003.0,WETKINS ANTISEPTIC 10S @18X8,3020301005.0,JR FN 40-76 H 30% R/70%P 27 CM,,1.3478400000000001,KG,26901.234567901232,0.05,38166.905263157896
4010112002.0,WETKINS ANTISEPTIC 10S BND @54X2,3020301005.0,JR FN 40-76 H 30% R/70%P 27 CM,,1.01088,KG,26901.234567901232,0.05,28625.178947368422
4010113001.0,WETKINS ANTISEPTIC 24S @54,3020301005.0,JR FN 40-76 H 30% R/70%P 27 CM,,1.2130560000000001,KG,26901.234567901232,0.05,34350.21473684211
4010113002.0,WETKINS ANTISEPTIC 24S @72,3020301005.0,JR FN 40-76 H 30% R/70%P 27 CM,,1.6174080000000002,KG,26901.234567901232,0.05,45800.28631578948
4010113004.0,WETKINS ANTISEPTIC 24S @6,3020301005.0,JR FN 40-76 H 30% R/70%P 27 CM,,0.134784,KG,26901.234567901232,0.05,3816.6905263157887
4010113003.0,WETKINS ANTISEPTIC 24S BND @27X2,3020303002.0,JR FN 40-76 H 20% R/80%P 36 CM,,1.2130560000000001,KG,0,0.05,0.0
4010113005.0,WETKINS ANTISEPTIC 24S BND @15X4,3020303005.0,JR FN 40-76 H 20% R/80%P 26 CM,,1.34784,KG,0,0.05,0.0
4010114001.0,WETKINS ANTISEPTIC 50S @24,3020303002.0,JR FN 40-76 H 20% R/80%P 36 CM,,1.1231999999999998,KG,0,0.05,0.0
4010114002.0,WETKINS ANTISEPTIC 50S BND @12X2,3020303002.0,JR FN 40-76 H 20% R/80%P 36 CM,,1.1231999999999998,KG,0,0.05,0.0
4010114005.0,WETKINS ANTISEPTIC 50S BND TT @12X2,3020303002.0,JR FN 40-76 H 20% R/80%P 36 CM,,1.1231999999999998,KG,0,0.05,0.0
4010114006.0,WETKINS ANTISEPTIC 50S BND TT @3X6,3020303002.0,JR FN 40-76 H 20% R/80%P 36 CM,,0.8423999999999999,KG,0,0.05,0.0
4010114003.0,WETKINS ANTISEPTIC 50S FT @24,3020303002.0,JR FN 40-76 H 20% R/80%P 36 CM,,1.1231999999999998,KG,0,0.05,0.0
4010114004.0,WETKINS ANTISEPTIC 50S FT @6,3020301001.0,JR FN 40-76 H 30% R/70%P 37 CM (WETKINS),,0.28079999999999994,KG,26901.234567901232,0.05,7951.438596491225
4010115001.0,WETKINS ANTISEPTIC 60S BTL @20,3010402001.0,MR FN 40-76 H 30%R/70%P 152 CM (WKN),,1.44,KG,24211.11111111111,0.1,38737.777777777774
4010116001.0,WETKINS ANTISEPTIC 80S FT @18,3020303002.0,JR FN 40-76 H 20% R/80%P 36 CM,,1.3478400000000001,KG,0,0.05,0.0
4010116002.0,WETKINS ANTISEPTIC 80S FT @4,3020303002.0,JR FN 40-76 H 20% R/80%P 36 CM,,0.29952000000000006,KG,0,0.05,0.0
4010117001.0,WETKINS CLEAN & FLUSH 10S @108,1020000002.0,JR FLUSHABLE (IMPORT) 15 CM,,1.0125,KG,0,0.05,0.0
4010117003.0,WETKINS CLEAN & FLUSH 30S @48,1020000002.0,JR FLUSHABLE (IMPORT) 15 CM,,1.35,KG,0,0.05,0.0
4010117002.0,WETKINS CLEAN & FLUSH 72S @18,1020000002.0,JR FLUSHABLE (IMPORT) 15 CM,,1.2149999999999999,KG,0,0.05,0.0
4010117004.0,WETKINS CLEAN & FLUSH 30S @36,1020000002.0,JR FLUSHABLE (IMPORT) 15 CM,,1.0125,KG,0,0.05,0.0
4010117005.0,WETKINS CLEAN & FLUSH 72S @16,1020000002.0,JR FLUSHABLE (IMPORT) 15 CM,,1.08,KG,0,0.05,0.0
4010117006.0,WETKINS CLEAN & FLUSH 72S @20,1020000002.0,JR FLUSHABLE (IMPORT) 15 CM,,1.3499999999999999,KG,0,0.05,0.0
